id,Name,TotalVotes,Percentage
12,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
12,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
13,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,259,56.3
13,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,163,35.43
13,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,13,2.83
13,SENAD BRATIĆ - POKRET DRŽAVA,4,0.87
13,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,3,0.65
13,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,2,0.43
13,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,2,0.43
13,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,2,0.43
13,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,2,0.43
13,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,1,0.22
13,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,1,0.22
13,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,1,0.22
13,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,1,0.22
13,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",1,0.22
13,NIKOLA SUVAJAC - NS,1,0.22
13,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",1,0.22
13,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,1,0.22
13,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,1,0.22
13,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,1,0.22
13,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
13,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
13,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
13,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
13,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
13,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
13,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
13,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
13,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
13,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
13,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
13,ALEN POPOVIĆ - NOVO DOBA,0,0
14,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,277,57.23
14,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,195,40.29
14,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,3,0.62
14,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",1,0.21
14,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,1,0.21
14,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,1,0.21
14,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,1,0.21
14,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,1,0.21
14,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,1,0.21
14,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,1,0.21
14,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,1,0.21
14,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,1,0.21
14,ALEN POPOVIĆ - NOVO DOBA,0,0
14,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
14,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
14,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
14,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
14,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
14,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
14,NIKOLA SUVAJAC - NS,0,0
14,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
14,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
14,SENAD BRATIĆ - POKRET DRŽAVA,0,0
14,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
14,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
14,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
14,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
14,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
14,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
14,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
14,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
15,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,29,70.73
15,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,11,26.83
15,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,1,2.44
15,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
15,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
15,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
15,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
15,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
15,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
15,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
15,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
15,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
15,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
15,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
15,SENAD BRATIĆ - POKRET DRŽAVA,0,0
15,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
15,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
15,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
15,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
15,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
15,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,0,0
15,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
15,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
15,NIKOLA SUVAJAC - NS,0,0
15,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,0,0
15,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
15,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
15,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
15,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
15,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
15,ALEN POPOVIĆ - NOVO DOBA,0,0
16,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,171,51.82
16,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,152,46.06
16,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,2,0.61
16,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,1,0.3
16,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,1,0.3
16,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,1,0.3
16,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,1,0.3
16,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,1,0.3
16,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
16,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
16,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
16,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
16,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
16,SENAD BRATIĆ - POKRET DRŽAVA,0,0
16,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
16,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
16,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
16,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
16,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
16,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
16,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
16,NIKOLA SUVAJAC - NS,0,0
16,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
16,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
16,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
16,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
16,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
16,ALEN POPOVIĆ - NOVO DOBA,0,0
16,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
16,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
16,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
17,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,134,52.55
17,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,99,38.82
17,SENAD BRATIĆ - POKRET DRŽAVA,11,4.31
17,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,4,1.57
17,BEGIĆ IVAN - NEZAVISNI KANDIDAT,2,0.78
17,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,1,0.39
17,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,1,0.39
17,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,1,0.39
17,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,1,0.39
17,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,1,0.39
17,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
17,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
17,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
17,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
17,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
17,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
17,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
17,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
17,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
17,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
17,NIKOLA SUVAJAC - NS,0,0
17,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
17,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
17,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
17,ALEN POPOVIĆ - NOVO DOBA,0,0
17,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
17,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
17,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
17,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
17,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
17,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,0,0
18,SENAD BRATIĆ - POKRET DRŽAVA,202,72.4
18,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,50,17.92
18,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,23,8.24
18,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,3,1.08
18,ALEN POPOVIĆ - NOVO DOBA,1,0.36
18,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
18,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
18,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
18,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
18,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
18,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
18,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
18,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
18,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
18,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
18,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
18,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
18,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,0,0
18,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
18,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
18,NIKOLA SUVAJAC - NS,0,0
18,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,0,0
18,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
18,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
18,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
18,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
18,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
18,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
18,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
18,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
18,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,0,0
19,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,81,45.25
19,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,66,36.87
19,SENAD BRATIĆ - POKRET DRŽAVA,17,9.5
19,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,6,3.35
19,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,5,2.79
19,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",1,0.56
19,NIKOLA SUVAJAC - NS,1,0.56
19,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,1,0.56
19,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",1,0.56
19,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
19,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
19,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
19,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
19,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
19,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
19,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
19,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
19,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
19,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,0,0
19,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
19,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
19,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,0,0
19,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
19,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
19,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
19,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
19,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
19,ALEN POPOVIĆ - NOVO DOBA,0,0
19,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
19,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
19,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
20,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,281,54.25
20,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,216,41.7
20,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,5,0.97
20,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,4,0.77
20,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,3,0.58
20,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,2,0.39
20,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,2,0.39
20,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,1,0.19
20,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",1,0.19
20,SENAD BRATIĆ - POKRET DRŽAVA,1,0.19
20,NIKOLA SUVAJAC - NS,1,0.19
20,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,1,0.19
20,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
20,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
20,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
20,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
20,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
20,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
20,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
20,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
20,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
20,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
20,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
20,ALEN POPOVIĆ - NOVO DOBA,0,0
20,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
20,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
20,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
20,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
20,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
20,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
20,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
21,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,41,54.67
21,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,31,41.33
21,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",1,1.33
21,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,1,1.33
21,SENAD BRATIĆ - POKRET DRŽAVA,1,1.33
21,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
21,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
21,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
21,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
21,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
21,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
21,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
21,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
21,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
21,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
21,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
21,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
21,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
21,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,0,0
21,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
21,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
21,NIKOLA SUVAJAC - NS,0,0
21,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,0,0
21,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
21,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
21,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
21,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
21,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
21,ALEN POPOVIĆ - NOVO DOBA,0,0
21,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
21,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
22,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,39,49.37
22,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,38,48.1
22,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,1,1.27
22,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,1,1.27
22,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
22,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
22,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
22,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
22,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
22,SENAD BRATIĆ - POKRET DRŽAVA,0,0
22,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
22,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
22,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
22,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
22,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
22,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
22,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
22,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
22,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
22,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
22,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
22,NIKOLA SUVAJAC - NS,0,0
22,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
22,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
22,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
22,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,0,0
22,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
22,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
22,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
22,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
22,ALEN POPOVIĆ - NOVO DOBA,0,0
23,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,43,55.84
23,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,32,41.56
23,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,1,1.3
23,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,1,1.3
23,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
23,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
23,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
23,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
23,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
23,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
23,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
23,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
23,SENAD BRATIĆ - POKRET DRŽAVA,0,0
23,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
23,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
23,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
23,NIKOLA SUVAJAC - NS,0,0
23,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
23,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
23,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
23,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
23,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,0,0
23,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
23,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
23,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
23,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
23,ALEN POPOVIĆ - NOVO DOBA,0,0
23,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
